Name;First_Name;Profits
Lesage;Benoît;1521887.0
Jacob;Josette;1521812.8
Bouvier;Jeannine;1521608.1
Parent;Joséphine;1521502.5
Bonneau;Gérard;1521257.95
Guyot;Anaïs;1520923.75
Camus;Nathalie;1520734.15
Muller;Célina;1520725.65
Paris;Thérèse;1520699.45
Lefort;Nicole;1520623.4
Leclercq;Michelle;1520556.75
Couturier;Philippe;1520526.35
Maillet;Émile;1520454.6
Leclercq;Noël;1520415.3
Dos Santos;Joséphine;1520134.15
Jacques;Antoine;1520080.5
Chauvin;Louise;1520053.7
Martinez;Laurence;1519856.3
Techer;Brigitte;1519757.15
Julien;Jacqueline;1519634.25
Turpin;Anouk;1519613.15
Chevallier;Gabrielle;1519552.5
Guillaume;Geneviève;1519539.25
Chevallier;Sylvie;1519449.45
Ollivier;Claudine;1519362.85
Louis;Denise;1519344.05
Colin;Valérie;1518467.2
Rodriguez;Sabine;1518427.1
Merle;Audrey;1518346.05
Hamon;Élise;1518327.2
Gilles;Luce;1518318.3
Tessier;Margaux;1518305.5
Cousin;Célina;1518163.55
Ferreira;Édith;1517971.05
Barbe;Caroline;1517711.95
Pires;Lucie;1517709.95
Evrard;Marthe;1517449.6
Brunel;Marcel;1517405.9
Lecoq;Matthieu;1517323.75
Richard;Geneviève;1517005.4
Boutin;Claude;1516891.15
Duhamel;Clémence;1516849.05
Henry;Thomas;1516746.8
Schneider;Agnès;1516615.55
Lefebvre;Benjamin;1516604.55
Tessier;Stéphane;1516573.5
Guibert;Pierre;1516424.2
Moreau;Victoire;1516318.15
Barbe;Victoire;1516297.85
Verdier;Victoire;1516288.2
Guyot;Nicole;1515887.8
Delorme;Rémy;1515826.35
Blondel;Patricia;1515704.15
Mary;Jérôme;1515513.8
Julien;Margaret;1515229.45
Chevallier;Philippe;1515071.45
Nicolas;André;1514953.75
Francois;André;1514839.85
Bertrand;Éric;1514599.9
Julien;Nathalie;1514556.2
Meyer;Chantal;1514462.9
Fouquet;Catherine;1514106.5
Pierre;Astrid;1514074.1
Remy;Claude;1513995.9
Becker;Inès;1513876.0
Barre;Célina;1513770.0
Chretien;Louise;1513732.55
Le Roux;Roger;1513670.4
Jacquet;Benjamin;1513654.35
Leleu;Matthieu;1513653.4
Pereira;Stéphane;1513621.15
Riviere;Camille;1513140.8
Diallo;Suzanne;1512872.35
Antoine;Céline;1512830.05
Guillot;Benoît;1512773.25
Blanchard;Michelle;1512770.8
Gomez;Alphonse;1512631.7
Mendes;Laure;1512556.2
Parent;Lucas;1512464.85
Clement;Gérard;1512384.1
Bourdon;Clémence;1512212.2
Pascal;Alexandria;1512121.85
Berger;Robert;1512112.5
Schneider;Martine;1512111.0
Leger;Inès;1512068.55
Letellier;Emmanuelle;1511744.3
Adam;Astrid;1511743.45
Grondin;Nathalie;1511433.0
Deschamps;Hortense;1510978.95
Leconte;Isabelle;1510713.25
Arnaud;Astrid;1510558.3
Sauvage;Adélaïde;1510483.9
Durand;Julien;1510440.85
Masson;Alexandria;1510437.3
Nicolas;Marcel;1510434.5
Hebert;Virginie;1510426.35
Labbe;Amélie;1510239.2
Perez;Benoît;1510060.25
Girard;Astrid;1509897.15
Mahe;Margot;1509774.15
Caron;Michelle;1509602.75
Morel;Éléonore;1509493.85
Guilbert;Xavier;1509286.85
Menard;Stéphanie;1508976.5
Labbe;William;1508743.45
Henry;Marguerite;1508698.05
Lefebvre;Aurore;1508675.15
Rocher;Martin;1508670.35
Fleury;Éric;1508649.4
Mahe;Capucine;1508581.75
Sauvage;Étienne;1508368.5
Daniel;Maryse;1508169.5
Couturier;Noël;1507648.35
Pelletier;Maryse;1507610.3
Devaux;Franck;1507319.6
Gomes;Joseph;1507145.0
Gimenez;Victoire;1507122.25
Ribeiro;Hortense;1506981.45
Legros;Théophile;1506915.0
Toussaint;Alix;1506859.65
Delaunay;Anne;1506761.45
Besson;Lucy;1506644.0
Maillet;Jacqueline;1506111.4
Brun;Cécile;1506069.3
Vaillant;Aimée;1506024.45
Monnier;Aimée;1505986.25
Petitjean;Suzanne;1505922.65
Boyer;Martine;1505906.15
Menard;Robert;1505851.25
Lacombe;Alex;1505797.3
Regnier;Bernard;1505655.8
Clement;Aurore;1505536.3
Berger;Thierry;1505461.2
Thomas;Sophie;1505412.35
Pons;Margaud;1505352.55
Gauthier;Paul;1505348.9
David;Joseph;1505297.55
Ferrand;Bernadette;1505266.6
Michaud;Alexandre;1505181.15
Leclercq;Sébastien;1505175.05
Julien;Sébastien;1505083.45
Delaunay;Christine;1505038.2
Schmitt;Louis;1504908.2
Bonneau;Josette;1504727.95
Marion;Célina;1504337.1
Adam;Jeanne;1504194.4
Guibert;Célina;1504006.85
Arnaud;Charles;1503788.6
Sanchez;Nath;1503761.65
Devaux;Marie;1503616.9
Blin;Dorothée;1503581.45
Fabre;Stéphanie;1503561.45
Chevallier;Inès;1503423.5
Noel;Marcel;1503357.7
Berger;Renée;1503119.5
Clerc;Augustin;1502948.45
Maury;Denis;1502693.45
Allain;Maggie;1502662.3
Marques;Roland;1502463.05
Ribeiro;Pierre;1502442.4
Aubry;Guy;1502374.25
Julien;François;1502220.0
Muller;Hortense;1502167.55
Benoit;Richard;1502076.05
Mahe;Adrien;1501913.4
Barthelemy;Sébastien;1501853.75
Jourdan;Élisabeth;1501760.15
Boucher;Xavier;1501611.5
Leduc;Auguste;1501583.95
Mahe;Alfred;1501559.1
Petit;Marianne;1501479.55
Joubert;Julie;1501456.9
Besson;Patrick;1501226.05
Pereira;Auguste;1501077.25
Colas;Alain;1501052.05
Robert;Anaïs;1500950.9
Jacquet;Honoré;1500869.0
Joubert;Adèle;1500719.95
Boulanger;Henriette;1500642.35
Marin;Anastasie;1500611.35
Letellier;Grégoire;1500343.1
Rolland;Jacqueline;1500326.15
Baudry;Pénélope;1500307.4
Fabre;Arnaude;1500281.3
Diallo;Nathalie;1499926.1
Lebrun;Victoire;1499622.85
Wagner;Catherine;1499536.25
Marchand;Frédérique;1499392.8
Colas;Julien;1499364.1
Michel;Nicolas;1499327.05
Allain;Margaret;1499231.65
Martinez;Hortense;1498899.85
Neveu;Nathalie;1498640.5
Coste;Antoinette;1498612.55
Briand;Charles;1498500.6
Charpentier;Paul;1498491.15
Gimenez;Thibaut;1498301.65
Martinez;Claire;1498203.65
Riou;Bernadette;1497991.1
Nguyen;Hugues;1497962.75
Guillou;Astrid;1497958.3
Laroche;François;1497860.0
Perrier;Lucas;1497703.3
Barbier;Thierry;1497625.0
Bailly;Anaïs;1497318.9
Colas;Michel;1497221.6
Clerc;Sébastien;1497182.75
Jourdan;Théophile;1497123.35
Jean;Margot;1497052.9
Guillon;Denis;1497038.1
Lambert;Charles;1497025.35
Dubois;Eugène;1496787.15
Begue;Auguste;1496736.25
Boyer;Vincent;1496594.05
Pires;Thierry;1496581.05
Bonnin;Marthe;1496180.25
Sanchez;Aurore;1496122.35
Bonnet;Amélie;1496018.15
Dijoux;Henriette;1496007.55
Letellier;Noël;1495980.05
Bernier;Adélaïde;1495721.25
Goncalves;Adélaïde;1495691.35
Klein;Nathalie;1495529.25
Moreau;René;1495448.15
Breton;Michelle;1495430.9
Rolland;Simone;1495351.35
Mary;Édouard;1495325.2
Nguyen;Cécile;1495282.25
Teixeira;Alexandrie;1495271.3
Petit;Renée;1495248.8
Fernandes;Océane;1495100.15
Bruneau;Alexandria;1494883.25
Loiseau;Antoine;1494853.8
Paul;Thibaut;1494788.25
Chevalier;Élisabeth;1494787.55
Fontaine;Agnès;1494741.4
Fleury;Constance;1494621.9
Marie;Louise;1494483.0
Jacquot;Adèle;1494444.45
Leleu;Agnès;1494412.05
Delmas;Élodie;1494394.25
Legendre;Thérèse;1494339.9
Millet;Paulette;1494318.85
Thierry;Sylvie;1494111.0
Schmitt;Véronique;1494057.3
Pereira;Inès;1493871.0
Gomes;Noël;1493802.65
Voisin;Édouard;1493740.5
Bonnet;Nath;1493618.0
Roche;Denis;1493218.8
Aubry;Sébastien;1493161.65
Fischer;Raymond;1493062.85
Garcia;Alix;1492987.25
Camus;Olivier;1492949.25
Lebreton;Dorothée;1492900.9
Cohen;Rémy;1492885.75
Dijoux;Victor;1492833.0
Bernier;Amélie;1492665.9
Pineau;Suzanne;1492549.15
Bigot;François;1492425.1
Gillet;Denis;1492414.05
Remy;William;1492396.55
Chartier;Thibaut;1492301.0
Colin;Yves;1491963.05
Duval;Brigitte;1491829.95
Gaillard;Michel;1491498.35
Dumas;Agnès;1491481.1
Bouvet;Marine;1491409.3
Roy;Alexandria;1491344.3
Hoarau;Marianne;1491240.1
Courtois;Clémence;1491040.05
Fontaine;Antoine;1490937.35
Lacroix;Roger;1490749.85
Guilbert;Jeanne;1490730.0
Charpentier;Sylvie;1490690.2
Poirier;Constance;1490609.75
Blanc;Vincent;1490517.05
Muller;Aurore;1490495.65
Becker;Jeanne;1490453.0
Gosselin;Gilles;1490327.15
Fischer;Luc;1490323.45
Lebrun;Thérèse;1490310.4
Baron;Franck;1490240.3
Vaillant;Alexandre;1490188.95
Richard;Denise;1490115.05
Vallet;Lucy;1489960.85
Noel;Jules;1489888.4
Laine;Élisabeth;1489878.85
Toussaint;Jules;1489730.7
Boyer;Caroline;1489566.1
Leclercq;Céline;1489469.65
Da Silva;Édith;1489448.6
Nguyen;Pierre;1489436.95
Raynaud;Maurice;1489074.6
Gregoire;Jacques;1488988.5
Bernier;Adrienne;1488945.85
Jacob;Honoré;1488647.5
Denis;Patrick;1488559.9
Fernandez;Suzanne;1488343.45
Vallet;Gilbert;1488308.2
Gomez;Susanne;1488301.4
Buisson;Isabelle;1488280.7
Denis;Catherine;1488067.9
Royer;Jérôme;1487920.8
Picard;Bernadette;1487550.55
Voisin;Margot;1487475.85
Martins;André;1487394.4
Allain;Nicole;1487302.85
Guillot;Yves;1487288.05
Guerin;Roger;1487189.5
Parent;Dominique;1487039.55
Gilles;Véronique;1486900.65
Louis;Brigitte;1486896.45
Hamel;Roland;1486758.3
Barbe;Yves;1486695.25
Dufour;Antoine;1486682.5
Diaz;Sylvie;1486580.9
Parent;Brigitte;1486505.8
Bertin;Océane;1486480.1
Lemaitre;Josette;1486412.1
Gillet;Aurélie;1486356.0
Pinto;Nicolas;1486149.8
Ferrand;Denise;1486115.5
Rey;Gérard;1486036.65
Girard;Noémi;1486001.2
Moulin;Danielle;1485762.35
Coulon;Emmanuel;1485715.3
Hebert;David;1485649.45
Colas;Édith;1485619.9
Lemonnier;Christelle;1485614.75
Garcia;Arthur;1485612.15
Gros;Denis;1485482.75
Gaudin;Inès;1485326.55
Guerin;Nicolas;1485287.9
Vidal;Catherine;1485096.3
Rodriguez;Lucie;1484656.4
David;Gabriel;1484369.7
Delahaye;Maggie;1484233.8
Vidal;Richard;1483771.95
Marchand;Gilles;1483711.2
Labbe;Bernadette;1483658.1
Robert;Jean;1483642.15
Besson;Thierry;1483540.75
Mahe;Manon;1483466.25
Traore;Julie;1483349.35
Renard;Bertrand;1483185.85
Meyer;Arnaude;1483131.8
Poirier;Colette;1482909.75
Meyer;Claire;1482853.9
Nicolas;Charles;1482753.4
Rodriguez;Lucas;1482584.35
Da Silva;Paulette;1482576.95
Barthelemy;Marc;1482521.9
Caron;Audrey;1482316.3
Langlois;Jacqueline;1482313.2
Gerard;Jacqueline;1482245.25
Bouvier;Émile;1482208.75
Lebon;Jacques;1482177.8
Chevalier;Auguste;1482141.5
Lamy;Timothée;1482050.6
Hebert;Laurent;1481725.1
Guillou;Maggie;1481624.6
Leroy;Rémy;1481524.0
Louis;Édith;1481450.3
Guilbert;Luc;1481379.0
Simon;Alexandre;1481321.35
Wagner;Emmanuelle;1481294.8
Lebreton;Frédérique;1481236.5
Marechal;Luc;1481174.35
Herve;Laetitia;1481145.15
Faivre;Émilie;1481137.0
Paul;Denis;1481065.8
Gerard;Thibaut;1480568.35
Bousquet;Adrien;1480559.1
Delmas;Patricia;1480499.7
Payet;Gabrielle;1480452.75
De Oliveira;Xavier;1480377.55
Devaux;Richard;1480351.15
Durand;Lucas;1480342.65
Bertin;Constance;1480250.5
Boulanger;Brigitte;1480214.1
Nguyen;Grégoire;1480059.7
Rodrigues;Henriette;1479915.9
Riou;Vincent;1479711.45
Delattre;Stéphanie;1479607.4
Pascal;Paulette;1479546.2
Diallo;Gilbert;1479524.05
Lagarde;Anouk;1479018.25
Jacquet;Benoît;1478938.8
Robin;Lucy;1478930.75
Morvan;Zacharie;1478868.5
Moulin;Sabine;1478664.65
Marion;Lorraine;1478639.35
Gerard;Emmanuel;1478623.4
Nicolas;Victor;1478571.8
Lejeune;Théodore;1478472.3
Weiss;Clémence;1478469.45
Georges;Emmanuel;1478441.3
Germain;Gabrielle;1478325.8
Hubert;Victor;1478178.35
Lacombe;Isaac;1478165.2
Gautier;Camille;1478074.65
Hoarau;daisy;1478002.65
Martel;David;1477875.3
Regnier;Pénélope;1477734.1
Leclercq;Margot;1477701.75
Riviere;Constance;1477612.65
Launay;Margot;1477549.1
Robert;Rémy;1477541.95
Thierry;Marie;1477464.0
Peron;Thomas;1477363.45
Mathieu;Marie;1477024.0
Lambert;Charlotte;1476906.6
Poirier;Sylvie;1476819.7
Dubois;Susanne;1476662.4
Poulain;Céline;1476659.9
Brun;Christiane;1476551.0
Laporte;Nicolas;1476536.4
Humbert;Louis;1476502.55
Laurent;Édith;1476344.8
Marechal;Maggie;1476260.05
Vincent;Jérôme;1476257.25
Costa;Gilles;1476241.8
Leclercq;Victoire;1476198.2
Leclerc;Françoise;1476115.45
Fischer;Paulette;1476099.15
Lebon;Jacques;1476072.2
Leroy;Vincent;1476027.35
Fabre;Michelle;1475874.95
Albert;Alix;1475873.6
Masse;Christelle;1475866.1
Raymond;Gilles;1475668.9
Berger;Henri;1475617.35
Leconte;Joséphine;1475563.55
Rodriguez;Simone;1475445.55
Goncalves;Madeleine;1475305.2
Dubois;Sylvie;1475254.35
Labbe;Rémy;1475220.85
Brun;Julie;1475203.15
Chevallier;Nicolas;1475070.35
Clement;Jeanne;1474981.25
Fabre;Diane;1474860.7
Gomes;Adélaïde;1474760.05
Blondel;Thibaut;1474677.35
Vallet;Alexandrie;1474497.45
Mace;Victoire;1474413.4
Roussel;Jeanne;1474395.45
Georges;Anastasie;1474374.8
Begue;Margaud;1474344.65
Olivier;Andrée;1474322.9
Martineau;Danielle;1473891.5
Delattre;Nicolas;1473851.95
Klein;Margot;1473541.25
Benoit;Virginie;1473538.8
Le Roux;Suzanne;1473242.95
Guillou;Margot;1473119.15
Delaunay;Martine;1473009.15
De Sousa;Danielle;1473005.75
Gomez;Monique;1472998.1
Olivier;Jeanne;1472941.9
Coste;Philippine;1472739.1
Boucher;Nathalie;1472666.65
Vasseur;Suzanne;1472610.45
Lacombe;Corinne;1472540.4
Weber;Daniel;1472214.2
Dijoux;Céline;1472043.4
Valette;Timothée;1472001.75
Thierry;Jeannine;1471921.65
Georges;Thibaut;1471909.95
Perrier;Isaac;1471851.65
Delannoy;Maggie;1471713.75
Andre;Sabine;1471662.45
Sanchez;Margot;1471633.6
Charpentier;Julie;1471596.85
Chevalier;Élise;1471552.65
Besson;Céline;1471501.9
Delorme;Sophie;1471463.1
Mace;Noël;1471409.4
Jacques;Henriette;1471368.15
Simon;René;1471365.3
Barbier;Olivier;1471258.25
Delmas;Geneviève;1471255.25
Masson;Simone;1470936.0
Remy;Martine;1470867.2
Mendes;Marianne;1470815.85
Humbert;Rémy;1470638.6
Renard;Victoire;1470578.9
Boutin;Paul;1470534.6
Denis;Claudine;1470438.5
Lenoir;Jérôme;1470394.05
Duval;Martin;1470358.9
Klein;Marcelle;1470303.2
Francois;Michèle;1470212.7
Paris;Susanne;1470111.65
Giraud;Raymond;1469982.65
Jacques;Christiane;1469851.05
Levy;Jacques;1469809.4
Giraud;Nicolas;1469796.2
Fournier;Michel;1469756.75
Gautier;Cécile;1469716.05
Meunier;Yves;1469682.0
Lebon;Marine;1469613.75
Blanchard;Pénélope;1469457.45
Buisson;Édouard;1469456.0
Garnier;François;1469418.15
Gaillard;Marcel;1469363.55
Delattre;Denise;1469200.0
Hernandez;Patricia;1469164.1
Loiseau;Tristan;1469083.05
Descamps;Charlotte;1468891.35
Jean;Stéphane;1468841.55
Poirier;Jérôme;1468813.8
Jacques;Aimé;1468714.65
Mercier;Auguste;1468387.35
Couturier;Geneviève;1468317.65
Paris;Jacques;1468289.35
Carpentier;Jules;1468288.05
Mace;Adrien;1468187.6
Arnaud;Olivie;1468056.2
Blot;Nicolas;1468020.85
Jacquet;Rémy;1468012.3
Etienne;Claire;1467980.3
Benoit;Margot;1467975.35
Payet;Aurélie;1467895.35
Vidal;Brigitte;1467831.55
Gregoire;Anouk;1467816.05
Roger;Matthieu;1467808.2
Dumont;Frédérique;1467658.9
Jourdan;Marguerite;1467409.0
Camus;Sophie;1467279.9
Guillon;Charlotte;1467141.35
Paris;Monique;1467074.0
Morin;Zoé;1467014.2
Ledoux;Margaret;1466871.8
Launay;Camille;1466822.15
Lecomte;Rémy;1466813.6
Noel;Mathilde;1466380.9
Blot;Valentine;1466291.15
Bouchet;Emmanuelle;1466165.3
Lenoir;Joséphine;1465857.3
Techer;Alain;1465813.6
Lefort;Olivie;1465796.25
Fournier;Victor;1465757.25
Lacroix;Vincent;1465738.5
Perrot;Margaret;1465615.65
Briand;Anaïs;1465426.4
Chartier;Louis;1465390.5
Simon;Margaud;1465375.7
Labbe;Gilbert;1465357.75
Muller;Jeanne;1465336.9
Brunel;Christophe;1465331.1
Vidal;Rémy;1465303.65
Blin;Marie;1465288.15
Arnaud;Jacques;1465251.6
Pages;Yves;1465091.1
Guichard;Maryse;1465063.75
Letellier;Lorraine;1465023.0
Cousin;Christiane;1464995.1
Maury;Margaret;1464959.8
Regnier;Sabine;1464853.45
Marion;Théodore;1464848.05
Parent;Pénélope;1464779.85
Nicolas;Emmanuel;1464774.25
Paul;Inès;1464734.75
Boutin;Marine;1464633.85
Guichard;Benjamin;1464524.3
Fernandez;Adrienne;1464403.55
Bonneau;Camille;1464285.1
Goncalves;Alexandria;1464125.55
Legendre;Marianne;1464021.35
Faure;Adrien;1463860.6
Charles;Margaud;1463744.05
Guillon;Victoire;1463654.2
Merle;Caroline;1463507.4
Loiseau;Sylvie;1463344.65
Salmon;Jean;1463172.1
Pelletier;Augustin;1463112.0
Guyon;Benjamin;1462858.45
Michel;Maggie;1462832.8
Torres;Guillaume;1462788.05
Maillot;Franck;1462759.15
Peltier;Maryse;1462736.75
Philippe;Josette;1462722.55
Gautier;Aimé;1462532.8
Colas;Juliette;1462417.3
Neveu;Alfred;1462416.6
Faivre;Bernadette;1462344.95
Faure;Margot;1462309.6
Marie;Capucine;1462072.35
Garnier;Colette;1462066.9
Mary;Virginie;1461956.95
Pons;René;1461951.15
Duhamel;Arnaude;1461868.25
Mace;Constance;1461640.55
Potier;Aurélie;1461625.5
Chevallier;Madeleine;1461574.65
Langlois;Nicole;1461202.95
Baron;Isabelle;1461166.55
Marques;Jean;1461095.05
Lemaitre;Richard;1461039.55
Pottier;Émile;1461032.15
Lefort;Pauline;1460886.2
Diaz;Marie;1460874.25
Garnier;Éric;1460722.35
Morvan;Célina;1460594.75
Cordier;Benoît;1460544.55
Cohen;Eugène;1460532.5
Blanchard;Susanne;1460530.75
Becker;Colette;1460528.4
Bousquet;Henri;1460415.35
Bailly;Françoise;1460388.5
Perrin;Anne;1460342.25
Fernandez;David;1460335.9
Leclercq;Lucie;1460268.3
Bousquet;Zoé;1460209.4
Martins;Christophe;1460174.4
Dubois;Aimée;1460162.6
Blanchet;Céline;1460155.55
Caron;Cécile;1459837.9
Lefevre;Zoé;1459815.45
Rocher;Nicolas;1459689.7
Delannoy;Dorothée;1459681.35
Etienne;Laurence;1459603.4
Rolland;Bernadette;1459571.65
Giraud;Agnès;1459516.1
Samson;Xavier;1459451.2
Legendre;Laurent;1459381.8
Jourdan;Simone;1459281.9
Huet;Christelle;1459260.05
Delaunay;Juliette;1459103.95
Schneider;Étienne;1459034.35
Fernandez;Frédéric;1458995.95
Pasquier;Élodie;1458980.15
Colas;Franck;1458940.3
Leblanc;Laurence;1458892.8
Auger;Alex;1458818.15
Lombard;Gabriel;1458782.6
Texier;Anouk;1458778.2
Huet;Patrick;1458596.0
Navarro;Paulette;1458550.0
Guyon;Gilbert;1458499.6
Leger;Gérard;1458299.85
Fontaine;Susan;1458284.95
Fontaine;Agnès;1458232.6
Fleury;Émile;1458034.5
Martins;Alice;1458024.85
Martin;Marc;1457937.35
Descamps;Aimée;1457909.25
Dumont;Noémi;1457835.75
Briand;Geneviève;1457581.85
Baudry;Claire;1457484.35
Marchal;Aurore;1457364.65
Paul;Danielle;1457354.35
Schmitt;Paulette;1457009.9
Charles;Victoire;1456982.3
Pottier;Charlotte;1456942.55
Mace;Danielle;1456908.85
Lejeune;Olivier;1456883.6
Pons;Jules;1456861.05
Colas;Caroline;1456818.75
Louis;Zacharie;1456757.65
Bigot;Monique;1456648.05
Valette;Théodore;1456421.4
Diaz;Georges;1456339.9
Loiseau;Adrienne;1456230.65
Brunet;Jules;1456218.0
Guibert;Marcelle;1456109.7
Daniel;Adèle;1456102.65
Ollivier;Honoré;1455906.0
Gosselin;Jules;1455801.4
Lemonnier;Geneviève;1455713.35
Costa;Lorraine;1455686.0
Dupont;Gilles;1455627.45
Prevost;Thierry;1455567.65
Marques;Agnès;1455530.05
Delmas;Michelle;1455186.25
Paul;daisy;1455023.8
Renaud;Stéphane;1454976.4
Mary;Louis;1454974.1
Besnard;Anouk;1454896.9
Bruneau;Victor;1454786.8
Marty;Jeannine;1454521.15
Barthelemy;Tristan;1454510.15
Poulain;Lucie;1454468.6
Georges;Virginie;1454458.65
Leveque;Jean;1454423.9
Nicolas;Frédérique;1454406.25
Boulanger;Lucy;1454334.4
Teixeira;Thérèse;1454324.45
Chauvin;Patrick;1454271.05
Girard;Claire;1453898.95
Gerard;Margaux;1453876.9
Schmitt;Denis;1453858.35
Mallet;Arthur;1453842.2
Giraud;Inès;1453779.5
Hubert;Marie;1453719.9
Raymond;Benjamin;1453710.05
Voisin;Julie;1453706.75
Legros;Océane;1453603.7
Caron;Laurence;1453591.05
Mallet;Frédérique;1453535.4
Legendre;Caroline;1453508.45
Goncalves;Adrienne;1453145.05
Blondel;Andrée;1452953.45
Normand;Frédéric;1452877.05
Morvan;Arthur;1452837.35
Dos Santos;Denis;1452477.8
Gilbert;Timothée;1452424.3
Peron;Michelle;1452364.65
Perrier;Raymond;1452223.4
Grondin;Michelle;1452174.2
Grondin;Josette;1452109.55
Delattre;Édouard;1452006.5
Besson;Édith;1451977.25
Buisson;Daniel;1451896.75
Valette;Georges;1451803.25
Lesage;Nathalie;1451791.0
Devaux;Laurence;1451787.6
Guyon;Henri;1451738.3
Martel;Agnès;1451736.7
Thibault;Édouard;1451634.6
Martins;Thibault;1451631.1
Nicolas;Josette;1451445.6
Laporte;Emmanuel;1451376.8
Lefevre;Célina;1451372.55
Gallet;Claude;1451291.35
Rey;Marthe;1451273.15
Alexandre;Émilie;1451265.45
Chauveau;Noémi;1451201.05
Fernandez;Nathalie;1451113.8
Adam;David;1451052.35
Buisson;Margaux;1451025.2
Lecomte;Zacharie;1451024.25
Gaillard;Catherine;1450956.95
Aubry;Christophe;1450857.95
Valette;Édith;1450831.2
Ramos;Dominique;1450799.8
Rocher;Pauline;1450783.9
Da Silva;Alphonse;1450719.1
Tanguy;Vincent;1450701.45
Alves;Philippine;1450689.7
Alexandre;Alex;1450624.3
Robert;Philippine;1450600.45
Pages;Michelle;1450584.35
Laroche;Roger;1450574.2
Bouvet;Guy;1450390.5
Brunet;Matthieu;1450071.25
Garnier;Philippe;1450069.95
Albert;Théodore;1450004.6
Hoareau;Paulette;1449868.75
Pinto;Richard;1449732.05
Evrard;Madeleine;1449600.95
Poirier;Élise;1449566.4
Herve;Jules;1449382.8
Collin;Agnès;1449347.6
Prevost;Alex;1449345.6
Auger;Adélaïde;1449245.6
Faure;Éric;1449242.65
Guerin;Sophie;1449238.4
Rodrigues;Nicole;1449208.7
Vaillant;Daniel;1449186.75
Launay;Sylvie;1449155.8
Bonneau;Charles;1448984.2
Lebrun;Christine;1448933.2
Barbe;Jean;1448804.3
Ollivier;Martin;1448802.4
Olivier;Claire;1448700.0
Bazin;Suzanne;1448660.25
Gay;Benjamin;1448628.65
Leclercq;Alain;1448408.5
Morvan;Isaac;1448249.9
Gilles;Vincent;1448166.1
Georges;Rémy;1448120.3
Leconte;Christine;1448058.0
Torres;Jacques;1448012.5
Vincent;Bernadette;1447980.75
Olivier;Adrienne;1447968.9
Colin;Marcel;1447914.55
Sauvage;Michelle;1447770.8
Diaz;Alfred;1447738.95
Rossi;Capucine;1447616.2
De Sousa;Anastasie;1447603.25
Lejeune;Olivie;1447583.65
Briand;Michelle;1447583.6
Delahaye;Gérard;1447512.85
Gregoire;Élise;1447282.55
Labbe;Philippe;1447249.1
Becker;Vincent;1447126.2
Payet;Marianne;1446985.45
Reynaud;Daniel;1446921.05
Turpin;Antoinette;1446863.95
Turpin;Chantal;1446860.85
Turpin;Julie;1446756.75
Bruneau;Chantal;1446748.05
Schmitt;Jacques;1446722.2
Traore;Vincent;1446707.05
Nicolas;Henriette;1446663.3
Blot;Cécile;1446644.5
Hardy;Théophile;1446497.85
Fischer;Arnaude;1446495.8
Bodin;Dominique;1446362.4
Pinto;Élisabeth;1446357.3
Jacob;Lucas;1446298.35
Fontaine;Eugène;1446237.85
Merle;Charles;1446236.7
Etienne;Édith;1446225.9
Denis;Louise;1446151.7
Coulon;Arthur;1446091.15
Jean;Roland;1445997.05
Chartier;Mathilde;1445958.95
Carpentier;Raymond;1445937.9
Guilbert;Luce;1445887.1
Mathieu;Antoine;1445864.05
Aubry;Jules;1445838.3
Lacombe;Émile;1445766.4
Weber;Antoinette;1445672.7
Foucher;Paulette;1445658.1
Carre;Théodore;1445623.05
Aubry;Aimée;1445564.7
Bonneau;Thibaut;1445469.4
Garnier;Victoire;1445332.6
Poirier;Isaac;1445315.75
Brunet;Thibaut;1445231.9
Bourdon;Denis;1445174.5
Guillou;Corinne;1445158.65
Georges;Chantal;1445136.6
Colas;Claire;1445085.0
De Sousa;Guy;1444901.85
Martineau;Nath;1444851.2
Rousset;Anaïs;1444789.4
Moreau;Suzanne;1444775.9
Legros;Christophe;1444748.0
Guyot;Richard;1444619.3
Leclerc;Marie;1444535.85
Jacob;Anastasie;1444360.95
Moreau;Raymond;1444353.5
Martins;Élisabeth;1444245.05
Aubert;Nicolas;1444154.6
Denis;Isaac;1444105.4
Merle;Alphonse;1443834.0
Launay;Guillaume;1443741.6
Gerard;Nathalie;1443735.85
Costa;François;1443695.3
Auger;Emmanuelle;1443596.4
Benoit;Claudine;1443585.8
Arnaud;Claudine;1443299.3
Mary;Amélie;1443290.25
Baudry;Astrid;1443250.9
Guibert;Lucas;1443229.6
Marechal;Luc;1443128.0
Dupuy;Luce;1443054.3
Lebreton;Bertrand;1443045.7
Allain;Gilbert;1442923.15
Gauthier;Sébastien;1442895.0
Coste;Pénélope;1442806.75
Ramos;Charles;1442804.95
Turpin;daisy;1442670.85
Louis;Jules;1442580.25
Pires;Grégoire;1442523.65
